Date,Open,High,Low,Close,Volume
2010-12-22,3922.959961,3932.199951,3919.469971,3919.709961,90292800
2010-12-23,3922.739990,3924.300049,3889.310059,3911.320068,56607600
2010-12-27,3906.929932,3911.949951,3836.050049,3862.189941,57584400
2010-12-28,3872.699951,3881.969971,3858.719971,3858.719971,38975400
2010-12-29,3869.899902,3904.040039,3869.820068,3890.649902,43576200
2010-12-30,3893.510010,3902.040039,3839.610107,3850.760010,47107800
2011-01-03,3854.179932,3904.030029,3804.780029,3900.860107,93826800
2011-01-04,3908.250000,3945.719971,3890.830078,3916.030029,109202000
2011-01-05,3904.469971,3905.979980,3850.379883,3904.610107,116335600
2011-01-06,3911.340088,3945.340088,3895.550049,3904.419922,124397200
2011-01-07,3892.870117,3913.919922,3865.580078,3865.580078,113235600
2011-01-10,3850.270020,3853.379883,3790.959961,3802.030029,123908000
2011-01-11,3821.989990,3866.850098,3809.850098,3861.919922,135100800
2011-01-12,3870.790039,3946.120117,3869.669922,3945.070068,177690200
2011-01-13,3950.909912,3975.629883,3943.979980,3974.830078,185024800
2011-01-14,3961.040039,3992.100098,3954.040039,3983.280029,136628800
2011-01-17,3984.090088,3990.350098,3965.909912,3975.409912,79477600
2011-01-18,3991.070068,4016.399902,3987.020020,4012.679932,138535800
2011-01-19,4019.790039,4022.580078,3973.239990,3976.709961,151931600
2011-01-20,3972.830078,3989.030029,3950.300049,3964.840088,171667200
2011-01-21,3982.489990,4057.969971,3979.239990,4017.449951,189639400
2011-01-24,4028.330078,4037.899902,4002.719971,4033.209961,113053200
2011-01-25,4049.120117,4056.689941,4016.500000,4019.620117,149305800
2011-01-26,4043.919922,4066.409912,4039.590088,4049.070068,159649400
2011-01-27,4040.199951,4079.300049,4032.110107,4059.570068,155312400
2011-01-28,4044.560059,4072.639893,4002.320068,4002.320068,159516400
2011-01-31,3997.139893,4018.510010,3953.179932,4005.500000,149667400
2011-02-01,4037.139893,4078.479980,4019.340088,4072.620117,145716600
2011-02-02,4084.750000,4089.639893,4049.739990,4066.530029,135369200
2011-02-03,4056.389893,4059.250000,4009.120117,4036.590088,132587800
2011-02-04,4049.010010,4059.629883,4026.919922,4047.209961,125922000
2011-02-07,4055.500000,4098.640137,4052.610107,4090.800049,135168800
2011-02-08,4082.439941,4109.379883,4078.510010,4108.270020,150037800
2011-02-09,4100.620117,4120.439941,4090.719971,4090.739990,148466600
2011-02-10,4078.870117,4095.139893,4041.629883,4095.139893,274587200
2011-02-11,4080.739990,4121.379883,4039.239990,4101.310059,225951400
2011-02-14,4128.700195,4130.399902,4089.659912,4096.620117,179200200
2011-02-15,4091.639893,4118.759766,4085.500000,4110.339844,145990600
2011-02-16,4124.259766,4169.870117,4121.459961,4151.259766,181543800
2011-02-17,4160.779785,4163.439941,4129.569824,4152.310059,178321000
2011-02-18,4164.649902,4168.569824,4136.169922,4157.140137,166152200
2011-02-21,4153.100098,4163.990234,4087.850098,4097.410156,123263600
2011-02-22,4074.620117,4078.870117,4026.010010,4050.270020,170506800
2011-02-23,4044.530029,4061.040039,4007.929932,4013.120117,160225400
2011-02-24,3985.090088,4024.260010,3984.360107,4009.639893,198786200
2011-02-25,4029.070068,4084.540039,4006.870117,4070.379883,129429800
2011-02-28,4064.550049,4131.729980,4053.419922,4110.350098,130304200
2011-03-01,4126.660156,4145.729980,4056.429932,4067.149902,156607600
2011-03-02,4042.510010,4053.639893,4009.889893,4034.320068,168907600
2011-03-03,4057.909912,4098.109863,4040.429932,4060.760010,126624400
2011-03-04,4068.689941,4091.310059,4010.800049,4020.209961,105091800
2011-03-07,4007.340088,4049.979980,3990.409912,3990.409912,76137000
2011-03-08,4006.360107,4017.429932,3964.989990,4015.909912,78340200
2011-03-09,4016.449951,4035.810059,3985.909912,3993.810059,87044800
2011-03-10,3961.370117,3980.850098,3940.250000,3963.989990,56764000
2011-03-11,3926.719971,3951.459961,3915.209961,3928.679932,56519600
2011-03-14,3914.030029,3939.500000,3871.219971,3878.040039,98051600
2011-03-15,3793.949951,3820.790039,3713.070068,3780.850098,140934800
2011-03-16,3800.830078,3800.830078,3693.939941,3696.560059,95758400
2011-03-17,3728.639893,3796.620117,3708.129883,3786.209961,132872800
2011-03-18,3807.510010,3861.840088,3801.469971,3810.219971,107533200
2011-03-21,3870.719971,3904.449951,3855.250000,3904.449951,84480400
