Date,Open,High,Low,Close,Volume
2012-04-30,20889.769531,21105.570313,20889.769531,21094.210938,1353087200
2012-05-02,21245.480469,21385.300781,21237.169922,21309.080078,1550182600
2012-05-03,21209.439453,21256.810547,21153.630859,21249.529297,7112369600
2012-05-04,21107.189453,21170.640625,21061.140625,21086.000000,1367404200
2012-05-07,20658.410156,20674.449219,20477.859375,20536.650391,2201041600
2012-05-08,20647.380859,20647.380859,20399.380859,20484.750000,1480445300
2012-05-09,20361.550781,20371.660156,20257.609375,20330.640625,1797879400
2012-05-10,20313.970703,20375.039063,20091.679688,20227.279297,1720960400
2012-05-11,20083.269531,20083.269531,19901.410156,19964.630859,1624694700
2012-05-14,20037.519531,20044.689453,19715.509766,19735.039063,1730108400
2012-05-15,19702.539063,19923.189453,19639.849609,19894.310547,1867690000
2012-05-16,19655.339844,19655.339844,19181.189453,19259.830078,2066051600
2012-05-17,19369.429688,19452.300781,19139.730469,19200.929688,1789919600
2012-05-18,18787.000000,18985.429688,18622.310547,18951.849609,2373232400
2012-05-21,18902.000000,18953.679688,18796.689453,18922.320313,1236217100
2012-05-22,19061.419922,19182.660156,19002.640625,19039.150391,1470101600
2012-05-23,18842.320313,18845.839844,18661.480469,18786.189453,1478242900
2012-05-24,18755.089844,18835.810547,18654.759766,18666.400391,1400663200
2012-05-25,18734.380859,18778.439453,18577.089844,18713.410156,1576541900
2012-05-28,18672.320313,18858.320313,18672.320313,18800.990234,1267920400
2012-05-29,18735.500000,19058.470703,18735.500000,19055.460938,1512895300
2012-05-30,18897.119141,18897.119141,18604.449219,18690.220703,1934253000
2012-05-31,18470.769531,18657.900391,18378.140625,18629.519531,4197772800
2012-06-01,18498.910156,18726.439453,18487.660156,18558.339844,1859948800
2012-06-04,18249.609375,18249.609375,18056.400391,18185.589844,1607428300
2012-06-05,18373.220703,18412.019531,18223.130859,18259.029297,1373497300
2012-06-06,18349.679688,18521.570313,18320.609375,18520.529297,1637171800
2012-06-07,18825.500000,18845.570313,18624.429688,18678.289063,1549611000
2012-06-08,18797.939453,18797.939453,18461.179688,18502.339844,2547084200
2012-06-11,18978.880859,18978.880859,18847.669922,18953.630859,1527709500
2012-06-12,18719.890625,18925.789063,18708.259766,18872.560547,1336823000
2012-06-13,18948.449219,19029.550781,18812.939453,19026.519531,1417480400
2012-06-14,18901.710938,18937.539063,18795.650391,18808.400391,1313826200
2012-06-15,18924.089844,19254.560547,18919.169922,19233.939453,2717020800
2012-06-18,19578.130859,19578.130859,19395.929688,19427.810547,1581595100
2012-06-19,19451.199219,19472.050781,19320.179688,19416.669922,1205020200
2012-06-20,19551.890625,19578.820313,19469.130859,19518.849609,1176157900
2012-06-21,19480.710938,19495.539063,19258.109375,19265.070313,1298230800
2012-06-22,18992.900391,19089.449219,18976.050781,18995.130859,1080368400
2012-06-25,19019.029297,19066.750000,18861.560547,18897.449219,1133257000
2012-06-26,18850.470703,18998.470703,18850.470703,18981.839844,1324221200
2012-06-27,18990.169922,19213.919922,18942.000000,19176.949219,1425576400
2012-06-28,19305.740234,19305.740234,19009.259766,19025.269531,1466323700
2012-06-29,18996.570313,19510.769531,18991.099609,19441.460938,2039720800
2012-07-03,19441.460938,19765.410156,19441.460938,19735.529297,1532735700
2012-07-04,19833.839844,19835.130859,19677.449219,19709.750000,1402212000
2012-07-05,19757.419922,19869.109375,19588.630859,19809.130859,1268796100
2012-07-06,19752.830078,19839.119141,19690.640625,19800.640625,1763031600
2012-07-09,19634.839844,19737.919922,19421.750000,19428.089844,1440446900
2012-07-10,19504.419922,19515.890625,19347.230469,19396.359375,1179214100
2012-07-11,19264.580078,19441.119141,19233.759766,19419.869141,1642334000
2012-07-12,19356.789063,19356.789063,18998.300781,19025.109375,2017688200
2012-07-13,19069.359375,19160.490234,19032.589844,19092.630859,1267621700
2012-07-16,19265.339844,19265.339844,19061.669922,19121.339844,1095972800
2012-07-17,19156.960938,19479.279297,19156.960938,19455.330078,1396005600
2012-07-18,19452.240234,19452.240234,19134.570313,19239.880859,1169099100
2012-07-19,19393.449219,19600.320313,19393.449219,19559.050781,1693489600
2012-07-20,19613.779297,19656.109375,19511.900391,19640.800781,1298960700
2012-07-23,19259.359375,19259.359375,18986.199219,19053.470703,1256215800
2012-07-24,19078.140625,19124.960938,18854.320313,18903.199219,929872600
2012-07-25,18762.199219,18925.660156,18710.589844,18877.330078,1332514400
2012-07-26,18870.330078,18961.580078,18793.150391,18892.789063,1112498900
2012-07-27,19165.029297,19330.689453,19162.529297,19274.960938,1570697800
2012-07-30,19505.029297,19593.619141,19478.699219,19585.400391,1452095200
2012-07-31,19661.410156,19840.160156,19618.570313,19796.810547,1856288400
2012-08-01,19646.960938,19898.919922,19646.960938,19820.380859,1798568800
2012-08-02,19784.150391,19786.710938,19651.759766,19690.199219,1229663600
2012-08-03,19553.789063,19673.699219,19454.330078,19666.179688,1153392500
2012-08-06,20052.500000,20091.300781,19978.650391,19998.720703,1437034800
2012-08-07,20033.869141,20117.119141,19983.759766,20072.550781,1411302800
2012-08-08,20188.880859,20188.880859,19966.119141,20065.519531,1239183500
2012-08-09,20149.199219,20300.029297,20149.199219,20269.470703,1302333500
2012-08-10,20204.710938,20222.130859,20045.300781,20136.119141,1439089700
2012-08-13,20188.480469,20188.480469,20037.810547,20081.359375,990601400
2012-08-14,20251.419922,20299.720703,20094.019531,20291.679688,1525964900
2012-08-15,20125.289063,20135.000000,20016.029297,20052.289063,1271710400
2012-08-16,20151.689453,20151.689453,19919.560547,19962.949219,1058187000
2012-08-17,20057.310547,20147.390625,20047.640625,20116.070313,1209409600
2012-08-20,20080.320313,20109.560547,19911.490234,20104.269531,1020566200
2012-08-21,20111.970703,20141.160156,19979.580078,20100.089844,1049001300
2012-08-22,19996.730469,19996.730469,19853.419922,19887.779297,1032597200
2012-08-23,19935.130859,20133.410156,19935.130859,20132.240234,1231818600
2012-08-24,19930.449219,19930.449219,19840.189453,19880.029297,1124259600
2012-08-27,19939.539063,19939.539063,19769.429688,19798.669922,1211797900
2012-08-28,19723.300781,19856.320313,19723.300781,19811.800781,1077330100
2012-08-29,19857.609375,19863.470703,19770.539063,19788.509766,1075024000
2012-08-30,19657.199219,19657.199219,19509.310547,19552.910156,1453043300
2012-08-31,19516.949219,19554.259766,19450.769531,19482.570313,1346966500
2012-09-03,19414.619141,19608.550781,19386.039063,19559.210938,1166337700
2012-09-04,19540.929688,19572.310547,19414.509766,19429.910156,1146614900
2012-09-05,19330.160156,19330.160156,19116.839844,19145.070313,1773167600
2012-09-06,19101.929688,19216.080078,19076.789063,19209.300781,1360569200
2012-09-07,19537.929688,19829.019531,19484.240234,19802.160156,3303572400
2012-09-10,19876.410156,19930.369141,19764.689453,19827.169922,3198134800
2012-09-11,19757.369141,19907.300781,19658.710938,19857.880859,1623644500
2012-09-12,19996.140625,20118.189453,19996.140625,20075.390625,1365032900
2012-09-13,20061.970703,20146.769531,20009.500000,20047.630859,1237079000
2012-09-14,20479.380859,20648.099609,20475.740234,20629.779297,2554583000
2012-09-17,20758.490234,20758.490234,20591.439453,20658.109375,1548748900
2012-09-18,20622.119141,20712.689453,20568.119141,20601.929688,1445956300
2012-09-19,20609.519531,20895.609375,20609.519531,20841.910156,1938983200
2012-09-20,20816.769531,20816.769531,20578.560547,20590.919922,1501413600
2012-09-21,20697.269531,20808.039063,20677.140625,20734.939453,1842999800
2012-09-24,20611.099609,20780.140625,20503.240234,20694.699219,977714200
2012-09-25,20694.330078,20758.359375,20648.589844,20698.679688,1066825300
2012-09-26,20485.990234,20576.839844,20485.080078,20527.730469,1112532000
2012-09-27,20487.359375,20850.490234,20487.359375,20762.289063,1740972000
2012-09-28,20757.970703,20889.900391,20725.519531,20840.380859,1403623200
2012-10-03,20840.380859,21005.679688,20799.820313,20888.279297,1378884900
2012-10-04,20914.320313,20947.300781,20835.060547,20907.949219,1025617100
2012-10-05,21007.599609,21021.240234,20924.730469,21012.380859,1290461900
2012-10-08,20979.529297,20981.630859,20807.929688,20824.560547,1350069800
2012-10-09,20926.830078,21093.099609,20926.830078,20937.279297,1542861900
2012-10-10,20785.060547,20941.890625,20767.359375,20919.599609,1236864700
2012-10-11,20813.050781,21013.449219,20813.050781,20999.050781,2550414800
2012-10-12,21051.089844,21236.570313,21051.089844,21136.429688,2318876200
2012-10-15,21137.609375,21184.429688,21076.949219,21148.250000,1352365700
2012-10-16,21257.089844,21257.089844,21120.169922,21207.070313,1498826100
2012-10-17,21421.869141,21442.730469,21352.880859,21416.640625,1714967600
2012-10-18,21490.859375,21606.320313,21476.300781,21518.710938,2154856400
2012-10-19,21565.750000,21591.619141,21522.910156,21551.759766,1639351400
2012-10-22,21440.009766,21699.070313,21431.240234,21697.550781,1466782700
2012-10-24,21561.589844,21802.490234,21533.240234,21763.779297,1711748800
2012-10-25,21792.669922,21839.640625,21710.839844,21810.230469,1633405600
2012-10-26,21847.699219,21847.699219,21527.539063,21545.570313,1655334600
2012-10-29,21478.119141,21561.970703,21397.089844,21511.050781,1430951700
2012-10-30,21549.169922,21575.029297,21338.650391,21428.580078,1426440700
2012-10-31,21539.490234,21648.640625,21496.919922,21641.820313,1546082800
2012-11-01,21573.929688,21832.560547,21506.050781,21821.869141,1671155300
2012-11-02,22066.289063,22149.699219,22019.650391,22111.330078,1853113600
2012-11-05,22044.210938,22141.130859,21990.679688,22006.400391,1165502600
2012-11-06,21959.990234,22008.859375,21832.279297,21944.429688,1317598200
2012-11-07,22020.400391,22099.849609,21811.189453,22099.849609,1555286100
2012-11-08,21785.830078,21871.849609,21555.750000,21566.910156,1668424200
2012-11-09,21433.599609,21525.490234,21330.339844,21384.380859,1455863300
2012-11-12,21367.570313,21462.449219,21339.189453,21430.300781,922157200
2012-11-13,21372.869141,21399.609375,21181.919922,21188.650391,1349937200
2012-11-14,21250.970703,21446.359375,21221.310547,21441.990234,1302165900
2012-11-15,21188.939453,21288.480469,21098.410156,21108.929688,1408099400
2012-11-16,21203.820313,21205.310547,21105.210938,21159.009766,1146325100
2012-11-19,21209.949219,21303.099609,21136.320313,21262.060547,1100673100
2012-11-20,21478.000000,21478.000000,21213.119141,21228.279297,1169937500
2012-11-21,21367.550781,21530.439453,21229.140625,21524.359375,1358588100
2012-11-22,21595.589844,21774.400391,21517.910156,21743.199219,1449478500
2012-11-23,21729.720703,21924.060547,21723.349609,21913.980469,1337229900
2012-11-26,21986.359375,21986.359375,21827.269531,21861.810547,1074310800
2012-11-27,21969.710938,22002.859375,21820.150391,21844.029297,1205019200
2012-11-28,21764.910156,21764.910156,21629.580078,21708.980469,1272896700
2012-11-29,21821.050781,21996.400391,21786.029297,21922.890625,1272038400
2012-11-30,21949.400391,22091.609375,21918.550781,22030.390625,1829162400
2012-12-03,22070.439453,22162.470703,21716.769531,21767.849609,1222931400
2012-12-04,21786.070313,21853.150391,21687.880859,21799.970703,1236799200
2012-12-05,21819.009766,22274.039063,21804.929688,22270.910156,2465522000
2012-12-06,22355.890625,22355.890625,22215.080078,22249.810547,1474980800
2012-12-07,22294.730469,22371.400391,22188.070313,22191.169922,1830833200
2012-12-10,22377.560547,22377.560547,22235.759766,22276.720703,1388628000
2012-12-11,22295.990234,22393.199219,22244.019531,22323.939453,1585416300
2012-12-12,22412.900391,22508.009766,22412.900391,22503.349609,1856501400
2012-12-13,22500.990234,22563.140625,22380.779297,22445.580078,1475964000
2012-12-14,22396.720703,22636.429688,22396.720703,22605.980469,1771220400
2012-12-17,22590.759766,22625.410156,22453.589844,22513.609375,1451263500
2012-12-18,22525.460938,22588.480469,22449.740234,22494.730469,3217316000
2012-12-19,22654.650391,22683.720703,22562.019531,22623.369141,1577167800
2012-12-20,22602.990234,22661.740234,22483.949219,22659.779297,1620967700
2012-12-21,22565.089844,22565.089844,22423.160156,22506.289063,1805720400
2012-12-24,22494.710938,22577.560547,22494.710938,22541.179688,560264800
2012-12-27,22541.179688,22718.830078,22541.179688,22619.779297,1053372600
2012-12-28,22706.330078,22706.330078,22628.460938,22666.589844,1043816200
2012-12-31,22584.439453,22698.330078,22566.890625,22656.919922,685413000
2013-01-02,22860.250000,23317.390625,22860.250000,23311.980469,2129252800
2013-01-03,23390.539063,23400.740234,23234.429688,23398.599609,2211207000
2013-01-04,23370.359375,23370.359375,23172.279297,23331.089844,1505752800
2013-01-07,23345.199219,23402.449219,23254.230469,23329.750000,1401515000
2013-01-08,23264.029297,23264.029297,23088.400391,23111.189453,1461679100
2013-01-09,23154.710938,23235.390625,23141.669922,23218.470703,1518554800
2013-01-10,23240.070313,23477.890625,23165.640625,23354.310547,1911808400
2013-01-11,23478.810547,23486.599609,23212.900391,23264.070313,1526867400
2013-01-14,23326.820313,23441.939453,23292.070313,23413.259766,1559383600
2013-01-15,23388.470703,23515.859375,23306.169922,23381.509766,1450147700
2013-01-16,23390.189453,23390.189453,23203.240234,23356.990234,1370170300
2013-01-17,23471.669922,23504.730469,23222.960938,23339.759766,1316299000
2013-01-18,23509.490234,23606.500000,23450.769531,23601.779297,1934485200
2013-01-21,23565.960938,23639.630859,23535.470703,23590.910156,1104208000
2013-01-22,23596.380859,23685.550781,23498.960938,23658.990234,1361101400
2013-01-23,23700.449219,23710.869141,23540.419922,23635.099609,1536963300
2013-01-24,23585.099609,23688.789063,23547.789063,23598.900391,1428556300
2013-01-25,23653.539063,23666.390625,23481.369141,23580.429688,1620959000
2013-01-28,23621.949219,23736.019531,23621.949219,23671.880859,1443566900
2013-01-29,23659.109375,23707.109375,23602.849609,23655.169922,3153976000
2013-01-30,23767.330078,23916.160156,23765.570313,23822.060547,1961876000
2013-01-31,23799.169922,23799.169922,23667.939453,23729.529297,1829300400
2013-02-01,23763.339844,23763.339844,23571.300781,23721.839844,1629063500
2013-02-04,23866.800781,23944.740234,23637.179688,23685.009766,2739062400
2013-02-05,23406.990234,23406.990234,23104.269531,23148.529297,2488035600
2013-02-06,23292.429688,23355.369141,23204.050781,23256.929688,1654525000
2013-02-07,23259.820313,23298.130859,23134.779297,23177.000000,2020632400
2013-02-08,23101.089844,23267.199219,23101.089844,23215.160156,1825561400
2013-02-14,23215.160156,23469.259766,23215.160156,23413.250000,1528919300
2013-02-15,23315.410156,23446.769531,23284.050781,23444.560547,1055545200
2013-02-18,23477.490234,23477.490234,23309.550781,23381.939453,1033227800
2013-02-19,23368.220703,23454.189453,23139.080078,23143.910156,1434540900
2013-02-20,23310.929688,23310.929688,23163.859375,23307.410156,1562429800
2013-02-21,23026.179688,23026.179688,22828.169922,22906.669922,2061812600
2013-02-22,22840.320313,22850.250000,22674.589844,22782.439453,1623906800
2013-02-25,22852.890625,22876.029297,22777.630859,22820.080078,1074747100
2013-02-26,22639.970703,22769.070313,22510.759766,22519.689453,1520934400
2013-02-27,22656.400391,22656.400391,22445.339844,22577.009766,1682329600
2013-02-28,22826.419922,23031.689453,22734.839844,23020.269531,2105669200
2013-03-01,22957.089844,23015.679688,22868.689453,22880.220703,2069275200
2013-03-04,22866.509766,22866.509766,22466.080078,22537.810547,2172137600
2013-03-05,22621.599609,22661.490234,22523.689453,22560.500000,1843253400
2013-03-06,22750.580078,22808.810547,22664.939453,22777.839844,1755859400
2013-03-07,22729.289063,22843.730469,22656.369141,22771.439453,1282193100
2013-03-08,22839.269531,23220.519531,22839.269531,23091.949219,1852113200
2013-03-11,23131.439453,23246.289063,23064.929688,23090.820313,1292207200
2013-03-12,23133.000000,23262.019531,22879.179688,22890.599609,1564247400
2013-03-13,22901.119141,22901.119141,22487.330078,22556.650391,1821517600
2013-03-14,22484.250000,22655.880859,22305.539063,22619.179688,1927863000
2013-03-15,22705.919922,22799.669922,22494.039063,22533.109375,2906999600
2013-03-18,22185.320313,22185.320313,21997.720703,22083.359375,2245928400
2013-03-19,22138.099609,22218.849609,22030.660156,22041.859375,1655008800
2013-03-20,21990.039063,22302.500000,21975.900391,22256.439453,1771354000
2013-03-21,22285.810547,22403.789063,22179.500000,22225.880859,1622168700
2013-03-22,22186.240234,22232.070313,22033.179688,22115.300781,1515505100
2013-03-25,22327.529297,22351.080078,22201.060547,22251.150391,1543646900
2013-03-26,22208.060547,22346.269531,22088.560547,22311.080078,1730124000
2013-03-27,22385.470703,22529.369141,22366.019531,22464.820313,1674301500
2013-03-28,22390.349609,22390.349609,22132.330078,22299.630859,2203094400
2013-04-02,22299.630859,22449.460938,22203.929688,22367.820313,1524778400
2013-04-03,22527.119141,22527.119141,22283.160156,22337.490234,1238359400
2013-04-05,22337.490234,22337.490234,21703.279297,21726.900391,2324356800
2013-04-08,21733.779297,21772.230469,21612.050781,21718.050781,1362666000
2013-04-09,21800.240234,21979.080078,21800.240234,21870.339844,1350849700
2013-04-10,21963.369141,22038.890625,21858.810547,22034.560547,1484676600
2013-04-11,22198.490234,22251.619141,22058.300781,22101.269531,1423110500
2013-04-12,22185.359375,22185.359375,22049.580078,22089.050781,1304977800
2013-04-15,21998.740234,21998.740234,21735.310547,21772.669922,1514316600
2013-04-16,21571.580078,21813.550781,21475.330078,21672.029297,1641271700
2013-04-17,21794.689453,21798.570313,21550.720703,21569.669922,1913726200
2013-04-18,21440.330078,21618.070313,21423.250000,21512.519531,1413713300
2013-04-19,21517.939453,22016.970703,21496.289063,22013.570313,1998233200
2013-04-22,22038.130859,22131.650391,21956.529297,22044.369141,1290323900
2013-04-23,22085.699219,22085.699219,21747.470703,21806.609375,1798622000
2013-04-24,22067.039063,22195.929688,21962.900391,22183.050781,1757855600
2013-04-25,22298.640625,22486.449219,22214.650391,22401.240234,1835601000
2013-04-26,22559.970703,22690.330078,22528.949219,22547.710938,1826670400
2013-04-29,22567.630859,22647.589844,22488.650391,22580.769531,1351365700
2013-04-30,22769.589844,22862.689453,22669.539063,22737.009766,1599208700
2013-05-02,22737.009766,22737.009766,22552.310547,22668.300781,1434954200
2013-05-03,22811.839844,22886.169922,22678.669922,22689.960938,1280291900
2013-05-06,22967.779297,22980.560547,22864.910156,22915.089844,1327646200
2013-05-07,22924.289063,23058.740234,22855.580078,23047.089844,1422320300
2013-05-08,23215.949219,23270.000000,23156.259766,23244.349609,1760443200
2013-05-09,23353.679688,23353.679688,23126.810547,23211.480469,1413765800
2013-05-10,23213.589844,23330.599609,23144.119141,23321.220703,1413419200
2013-05-13,23245.580078,23245.580078,22958.869141,22989.810547,1488626800
2013-05-14,23124.240234,23145.910156,22878.640625,22930.279297,1382633400
2013-05-15,23074.259766,23163.560547,23002.320313,23044.240234,1505988700
2013-05-16,23110.189453,23163.000000,22955.900391,23082.679688,1320853000
2013-05-20,23082.679688,23512.419922,23082.679688,23493.029297,1583330000
2013-05-21,23425.689453,23446.000000,23337.750000,23366.369141,3484208800
2013-05-22,23341.060547,23423.509766,23179.460938,23261.080078,1471641800
2013-05-23,23066.710938,23123.429688,22605.689453,22669.679688,2505754800
2013-05-24,22679.359375,22781.539063,22470.529297,22618.669922,1412875700
2013-05-27,22571.630859,22729.869141,22544.890625,22686.050781,993591200
2013-05-28,22710.199219,22942.150391,22639.539063,22924.250000,1147409300
2013-05-29,22826.849609,22861.599609,22532.570313,22554.929688,1539993800
2013-05-30,22562.509766,22630.640625,22290.720703,22484.310547,1748735600
2013-05-31,22582.550781,22582.550781,22346.179688,22392.160156,2493210000
2013-06-03,22301.679688,22564.179688,22249.650391,22282.189453,1550268400
2013-06-04,22320.500000,22330.050781,22178.640625,22285.519531,1422129700
2013-06-05,22141.669922,22174.689453,21933.919922,22069.240234,1516765700
2013-06-06,21908.449219,21949.810547,21799.250000,21838.429688,1711966400
2013-06-07,21768.240234,21820.429688,21506.330078,21575.259766,1834956400
2013-06-10,21592.900391,21723.859375,21497.550781,21615.089844,1464580800
2013-06-11,21542.300781,21632.009766,21307.990234,21354.660156,2121919200
2013-06-13,21069.259766,21069.259766,20652.750000,20887.039063,3299557200
2013-06-14,21083.410156,21164.679688,20954.660156,20969.140625,2394670200
2013-06-17,21007.279297,21272.750000,21007.279297,21225.900391,1879428800
2013-06-18,21102.599609,21240.009766,20995.390625,21225.880859,1611375800
2013-06-19,21188.400391,21232.509766,20896.220703,20986.890625,1892108000
2013-06-20,20668.800781,20703.759766,20374.140625,20382.869141,2632968400
2013-06-21,19969.980469,20383.539063,19969.980469,20263.310547,4084032800
2013-06-24,20023.439453,20101.259766,19756.609375,19813.980469,2588417600
2013-06-25,19775.980469,19992.300781,19426.359375,19855.720703,3385293200
2013-06-26,20090.759766,20354.179688,19913.980469,20338.550781,3018082400
2013-06-27,20456.470703,20713.339844,20375.400391,20440.080078,2430525800
2013-06-28,20596.630859,20818.349609,20490.890625,20803.289063,2309679400
2013-07-02,20803.289063,21004.560547,20633.160156,20658.650391,2509168000
2013-07-03,20568.560547,20590.320313,20119.560547,20147.310547,2353610400
2013-07-04,20334.939453,20532.140625,20318.019531,20468.669922,1382334100
2013-07-05,20740.699219,20866.359375,20729.029297,20854.669922,1453364000
2013-07-08,20598.210938,20694.509766,20244.070313,20582.189453,1723942000
2013-07-09,20610.560547,20767.580078,20571.550781,20683.009766,1244457400
2013-07-10,20841.730469,21044.470703,20633.019531,20904.560547,1625897500
2013-07-11,21177.630859,21503.710938,21177.630859,21437.490234,2434318400
2013-07-12,21522.150391,21522.150391,21242.470703,21277.279297,1637335600
2013-07-15,21278.619141,21391.759766,21205.599609,21303.310547,1151451300
2013-07-16,21333.070313,21394.130859,21209.179688,21312.380859,1054044600
2013-07-17,21368.769531,21460.960938,21253.589844,21371.869141,1106668800
2013-07-18,21426.900391,21445.150391,21288.580078,21345.220703,1223663200
2013-07-19,21451.599609,21451.599609,21214.240234,21362.419922,1275705800
2013-07-22,21498.960938,21498.960938,21283.830078,21416.500000,1090755600
2013-07-23,21517.199219,21964.029297,21517.199219,21915.419922,2565763200
2013-07-24,21912.900391,21984.259766,21799.310547,21968.929688,1342354200
2013-07-25,21872.140625,21947.830078,21841.449219,21900.960938,1157664800
2013-07-26,21892.339844,22034.380859,21834.240234,21968.949219,1207336500
2013-07-29,21896.119141,21953.349609,21749.689453,21850.150391,1205803300
2013-07-30,21870.140625,22033.210938,21839.759766,21953.960938,1212580800
2013-07-31,21888.800781,22070.140625,21853.439453,21883.660156,1350422100
2013-08-01,22025.750000,22152.060547,21983.150391,22088.789063,929367200
2013-08-02,22264.769531,22291.410156,22136.779297,22190.970703,1013477000
2013-08-05,22273.820313,22273.820313,22193.669922,22222.009766,760365400
2013-08-06,22000.939453,22012.509766,21807.960938,21923.699219,1139704700
2013-08-07,21756.470703,21901.460938,21571.150391,21588.839844,1340956800
2013-08-08,21697.869141,21785.689453,21629.500000,21655.880859,862913500
2013-08-09,21760.050781,21811.240234,21674.970703,21807.560547,1017862900
2013-08-12,21796.460938,22283.050781,21735.060547,22271.279297,1989388800
2013-08-13,22368.470703,22563.810547,22310.539063,22541.130859,2322634900
2013-08-14,null,null,null,null,null
2013-08-15,22568.050781,22695.990234,22472.880859,22539.250000,2216759200
2013-08-16,22450.830078,22663.750000,22311.550781,22517.810547,2014135700
2013-08-19,22432.869141,22551.269531,22387.710938,22463.699219,1090294500
2013-08-20,22396.289063,22481.740234,21907.210938,21970.289063,1804736300
2013-08-21,21964.689453,21970.250000,21618.599609,21817.730469,1614257600
2013-08-22,21538.189453,21944.470703,21538.189453,21895.400391,1601105400
2013-08-23,22006.410156,22103.900391,21769.039063,21863.509766,1560858500
2013-08-26,21943.400391,22116.000000,21898.150391,22005.320313,1219710000
2013-08-27,21907.429688,21987.509766,21770.750000,21874.769531,1165041100
2013-08-28,21584.560547,21655.240234,21465.720703,21524.650391,2232695000
2013-08-29,21612.949219,21717.839844,21554.250000,21704.779297,1539354900
2013-08-30,21618.339844,21753.400391,21549.960938,21731.369141,1581307900
2013-09-02,21948.720703,22240.039063,21948.720703,22175.339844,1813177000
2013-09-03,22323.000000,22456.800781,22290.830078,22394.580078,1948185600
2013-09-04,22171.929688,22438.400391,22142.990234,22326.220703,3996450500
2013-09-05,22538.960938,22682.939453,22486.630859,22597.970703,2145320400
2013-09-06,22615.980469,22699.589844,22578.330078,22621.220703,1960758400
2013-09-09,22770.250000,22853.019531,22680.630859,22750.650391,1922622300
2013-09-10,22932.599609,22988.810547,22842.880859,22976.650391,2241118600
2013-09-11,23095.859375,23120.460938,22848.529297,22937.140625,2000939900
2013-09-12,22952.849609,23048.220703,22908.990234,22953.720703,1626682900
2013-09-13,22920.759766,22956.769531,22790.779297,22915.279297,1579265000
2013-09-16,23210.359375,23268.150391,23173.839844,23252.410156,1448448600
2013-09-17,23246.910156,23246.910156,23127.869141,23180.519531,1388461800
2013-09-18,23213.789063,23214.679688,23080.589844,23117.449219,1278223200
2013-09-19,23549.890625,23554.339844,23469.029297,23502.509766,2179785600
2013-09-23,23502.509766,23502.509766,23291.230469,23371.539063,1514566800
2013-09-24,23324.380859,23324.380859,23102.250000,23179.039063,1558382100
2013-09-25,23192.710938,23281.609375,23154.839844,23209.630859,1340232800
2013-09-26,23192.699219,23224.359375,23043.890625,23125.029297,1574961100
2013-09-27,23199.089844,23340.179688,23118.839844,23207.039063,1487481800
2013-09-30,22946.740234,22986.949219,22845.439453,22859.859375,1573033200
2013-10-02,22997.210938,23138.859375,22933.310547,22984.480469,1444728400
2013-10-03,23167.199219,23241.500000,23126.990234,23214.400391,1217000800
2013-10-04,23051.550781,23152.679688,22983.470703,23138.539063,1158821800
2013-10-07,23152.919922,23152.919922,22896.650391,22973.949219,1209772900
2013-10-08,22988.220703,23228.689453,22927.119141,23178.849609,1337047400
2013-10-09,23002.080078,23065.669922,22965.910156,23033.970703,1079534900
2013-10-10,23077.470703,23084.099609,22743.470703,22951.300781,1350438100
2013-10-11,23318.460938,23336.589844,23204.259766,23218.320313,1360356000
2013-10-15,23399.789063,23411.210938,23279.330078,23336.519531,1244268400
2013-10-16,23350.939453,23350.939453,23128.689453,23228.330078,1041169900
2013-10-17,23351.480469,23357.160156,23073.880859,23094.880859,1237910800
2013-10-18,23261.650391,23364.470703,23213.039063,23340.099609,1314426900
2013-10-21,23494.369141,23534.669922,23356.789063,23438.150391,1160840800
2013-10-22,23309.009766,23387.539063,23263.529297,23315.990234,1070908500
2013-10-23,23455.400391,23505.789063,22970.519531,22999.949219,1723799400
2013-10-24,22975.550781,22975.550781,22762.189453,22835.820313,1863163900
2013-10-25,22758.369141,22839.150391,22640.179688,22698.339844,1852391200
2013-10-28,22753.750000,22849.300781,22753.750000,22806.580078,1103232900
2013-10-29,22842.330078,22979.349609,22760.900391,22846.539063,1428098200
2013-10-30,22966.949219,23316.119141,22935.599609,23304.019531,1716763900
2013-10-31,23134.390625,23250.660156,23108.269531,23206.369141,1792714700
2013-11-01,23208.800781,23336.980469,23149.529297,23249.789063,1244395900
2013-11-04,23322.070313,23345.929688,23165.060547,23189.619141,1033387800
2013-11-05,23313.609375,23313.609375,22949.419922,23038.949219,1194252900
2013-11-06,23042.109375,23119.039063,22954.699219,23036.939453,1299946400
2013-11-07,23023.730469,23023.730469,22819.650391,22881.029297,1084952200
2013-11-08,22713.000000,22813.759766,22686.570313,22744.390625,1167359000
2013-11-11,22781.990234,23124.300781,22688.410156,23069.849609,1338415000
2013-11-12,23051.759766,23084.880859,22857.259766,22901.410156,1114214800
2013-11-13,22665.910156,22665.910156,22463.400391,22463.830078,2049895400
2013-11-14,22673.320313,22691.669922,22529.330078,22649.150391,1252607400
2013-11-15,22749.599609,23050.349609,22749.599609,23032.150391,2032598700
2013-11-18,23397.730469,23706.679688,23390.660156,23660.060547,3971447800
2013-11-19,23834.519531,23856.900391,23620.279297,23657.810547,2973659300
2013-11-20,23774.310547,23843.800781,23690.810547,23700.859375,1932689900
2013-11-21,23661.419922,23661.419922,23508.789063,23580.289063,1620640500
2013-11-22,23752.279297,23764.410156,23641.199219,23696.279297,1689620800
